"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",-0.33536781133256,0.418092445012586,-0.40489011700087,-0.0949715544642396,0.0770097909862308,0.139947484829957,0.0609983128793851,0.474612974658164,0.534113713769921
"2",-0.317899696794608,0.372571153689984,-0.526371409084096,-0.133303259304677,-0.154936983254779,-0.00655902821776801,-0.0999945269013889,-0.437928393678526,-0.489351842688105
"3",-0.399568845851055,-0.189977899786969,0.185597712410662,0.0293510693110199,-0.215257069447323,0.140103369478668,-0.695437149952078,-0.2855511711907,0.371225373469868
"4",-0.35126378377597,-0.382290784991353,0.0398066753911981,-0.131989754080194,-0.0344648587821795,0.736575871718985,0.375134869532852,0.0198647372640849,-0.163122726542853
"5",-0.320764441921859,-0.430232267679734,-0.181471937022152,-0.132306213184521,0.504083182743458,-0.299583285092124,-0.287862940601409,0.3686301005936,-0.314595211669237
"6",-0.392570158970531,-0.266905739789101,-0.0323302316741185,-0.0370062242574896,-0.0419248247713559,-0.514699446037449,0.519710465817061,-0.356253052615945,0.329464528254949
"7",-0.335009812919166,0.191180227498903,0.454432657552654,-0.187037024520971,-0.538913439301385,-0.242149234002493,0.0463131479805355,0.420185700648456,-0.28628967808212
"8",-0.220743244293742,0.44668370133918,0.528288121016511,-0.195201106701086,0.608540091704317,0.0681270739178627,0.0489281691665639,-0.238141422117884,-0.0220598303187299
"9",-0.292346359586532,0.108337018839015,0.0582354164737996,0.928960251662866,0.0770344503855919,0.0159842896088711,0.0664709431060053,0.0703947343324372,-0.144480360341877
